Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label
192.168.15.12-192.168.2.1-59848-1883-6,192.168.15.12,59848,192.168.2.1,1883,6,2024-04-09 08:56:29.538873,83043251,2,2,0.0,86.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,0.0,1.0356049283282516,0.048167671085034953,2.7681083666666664E7,4.794485106159406E7,8.3043029E7,97.0,8.3043126E7,8.3043126E7,0.0,8.3043126E7,8.3043126E7,8.3043154E7,8.3043154E7,0.0,8.3043154E7,8.3043154E7,0,2,0,0,0,0,64,64,0.024083835542517477,0.024083835542517477,0.0,43.0,21.5,24.826061575153908,616.3333333333334,0,0,0,2,4,0,0,0,1.0,21.5,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,86.0,0,509,0,2,0,32,125.0,0.0,125.0,125.0,8.3043029E7,0.0,8.3043029E7,8.3043029E7,-1,-1,0,0,0,388551075,normal
192.168.15.12-192.168.2.1-54350-1883-6,192.168.15.12,54350,192.168.2.1,1883,6,2024-04-09 08:57:15.341193,105288798,8,8,0.0,396.0,0.0,0.0,0.0,0.0,50.0,49.0,49.5,0.5345224838248487,3.761083871429513,0.15196298470422276,7019253.2,7766994.969793164,1.5054939E7,116.0,1.05288371E8,1.5041195857142856E7,8089.621899457851,1.5055352E7,1.5031942E7,1.05288589E8,1.5041227000000002E7,7958.5671030237245,1.5055108E7,1.5031923E7,0,8,0,0,0,0,256,256,0.07598149235211138,0.07598149235211138,0.0,50.0,24.750000000000004,25.56429802152473,653.5333333333333,0,0,0,8,16,0,0,0,1.0,24.75,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,1.1428571428571428,56.57142857142857,0,509,0,8,0,32,257.7142857142857,123.82745291427945,427.0,116.0,1.5040969285714287E7,8003.744388602955,1.5054939E7,1.5031743E7,-1,-1,0,0,0,468735885,normal
192.168.15.12-192.168.15.11-52388-9092-6,192.168.15.12,52388,192.168.15.11,9092,6,2024-04-09 08:57:15.342253,105290276,16,8,4304.0,496.0,538.0,0.0,269.0,277.8220053679454,62.0,62.0,62.0,0.0,45.58825546245125,0.22794127731225625,4577838.086956522,7075330.666127099,1.5054222E7,79.0,1.05290276E8,7019351.733333334,7765579.031060277,1.5054222E7,1123.0,1.05288559E8,1.5041222714285715E7,8737.708294404043,1.5055447E7,1.503011E7,8,8,0,0,0,0,512,256,0.15196085154150415,0.07598042577075208,0.0,538.0,200.00000000000003,245.50781445103073,60274.086956521736,0,0,0,16,24,0,0,0,0.5,200.0,269.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,614.8571428571429,1.1428571428571428,70.85714285714286,31296,46234,8,8,32,0,1598.4285714285716,550.2383898950397,2714.0,1123.0,1.5039605142857142E7,8620.438608883202,1.5054222E7,1.5028977E7,-1,-1,0,0,0,466228577,normal
192.168.15.12-192.168.2.1-57490-1883-6,192.168.15.12,57490,192.168.2.1,1883,6,2024-04-09 08:56:25.045769,114069923,3,3,0.0,326.0,0.0,0.0,0.0,0.0,111.0,106.0,108.66666666666667,2.516611478423583,2.8578962045937386,0.052599316648964514,2.28139846E7,3.1239153244261734E7,5.7041671E7,94.0,1.14069801E8,5.70349005E7,9833.734005961316,5.7041854E7,5.7027947E7,1.14069829E8,5.70349145E7,9727.667988783334,5.7041793E7,5.7028036E7,0,3,0,0,0,0,96,96,0.026299658324482257,0.026299658324482257,0.0,111.0,54.333333333333336,59.540462432422096,3545.0666666666666,0,0,0,3,6,0,0,0,1.0,54.333333333333336,0.0,108.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,163.0,0,509,0,3,0,32,152.5,43.1335136523794,183.0,122.0,5.7034762E7,9770.801502435714,5.7041671E7,5.7027853E7,-1,-1,0,0,0,419593995,normal
192.168.15.12-192.168.2.1-54192-1883-6,192.168.15.12,54192,192.168.2.1,1883,6,2024-04-09 08:57:15.432141,114736810,20,20,0.0,1675.0,0.0,0.0,0.0,0.0,94.0,78.0,83.75,4.821825380496477,14.598627938148184,0.3486239507617477,2941969.4871794875,3057621.989886317,6052924.0,70.0,1.14736654E8,6038771.263157895,7275.345099429297,6053215.0,6024873.0,1.14736637E8,6038770.368421053,7274.739836589315,6053080.0,6024794.0,0,20,0,0,0,0,640,640,0.17431197538087384,0.17431197538087384,0.0,94.0,41.875,42.54179694347063,1809.8044871794868,0,0,0,20,40,0,0,0,1.0,41.875,0.0,83.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,1.0526315789473684,88.15789473684211,0,509,0,20,0,32,230.84210526315786,81.65391952073956,371.0,70.0,6038539.526315791,7246.311677662255,6052924.0,6024724.0,-1,-1,0,0,0,479980289,normal
192.168.15.12-192.168.15.11-52268-9092-6,192.168.15.12,52268,192.168.15.11,9092,6,2024-04-09 08:57:15.433022,114737577,40,20,11684.0,1240.0,598.0,0.0,292.1,295.8537233854353,62.0,62.0,62.0,0.0,112.63964551038062,0.5229324304103092,1944704.6949152544,2844560.279367695,6052218.0,66.0,1.14737577E8,2941989.1538461535,3055979.2791791633,6052218.0,872.0,1.14736711E8,6038774.263157895,7473.576578275258,6055513.0,6023997.0,20,20,0,0,0,0,1280,640,0.3486216202735395,0.17431081013676974,0.0,598.0,215.40000000000003,264.2416202991215,69823.63389830511,0,0,0,40,60,0,0,0,0.5,215.4,292.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1052631578947367,614.9473684210526,1.0526315789473684,65.26315789473684,31296,50470,20,20,32,0,1871.105263157895,761.6955424677269,3488.0,872.0,6036895.473684211,7273.709510348488,6052218.0,6022651.0,-1,-1,0,0,0,476941237,normal
192.168.15.12-192.168.3.1-50462-1883-6,192.168.15.12,50462,192.168.3.1,1883,6,2024-04-09 08:57:13.443276,119928634,41,41,0.0,2214.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,18.460979051925165,0.6837399648861172,1480600.4197530863,1508089.4282503014,3021850.0,63.0,1.19928351E8,2998208.7750000004,9523.148546049713,3022144.0,2982339.0,1.19928378E8,2998209.4500000007,9508.365523080904,3022110.0,2982409.0,0,41,0,0,0,0,1312,1312,0.3418699824430586,0.3418699824430586,0.0,54.0,27.0,27.16615541441225,738.0,0,0,0,41,82,0,0,0,1.0,27.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025,0.0,1.025,55.35,0,509,0,41,0,32,0,0,0,0,0,0,0,0,-1,-1,0,0,0,465235557,normal
192.168.15.12-192.168.15.11-56416-9092-6,192.168.15.12,56416,192.168.15.11,9092,6,2024-04-09 08:57:13.444632,119929615,82,41,22222.0,2542.0,542.0,0.0,271.0,272.66770804836,62.0,62.0,62.0,0.0,206.4877803535015,1.0256015580471929,983029.631147541,1411935.7910490509,3020359.0,55.0,1.19929615E8,1480612.5308641975,1506428.6916343328,3020359.0,909.0,1.19928082E8,2998202.05,9778.569372448888,3023630.0,2982563.0,41,41,0,0,0,0,2624,1312,0.6837343720314619,0.34186718601573096,0.0,542.0,201.33333333333334,243.20451714240411,59148.43715846994,0,0,0,82,123,0,0,0,0.5,201.33333333333334,271.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,555.55,1.025,63.55,31296,50470,41,41,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,240072968,normal
192.168.15.12-192.168.15.11-50682-9092-6,192.168.15.12,50682,192.168.15.11,9092,6,2024-04-09 08:55:36.716796,110047169,6,3,1234.0,254.0,564.0,0.0,205.66666666666669,279.2859943976186,130.0,62.0,84.66666666666667,39.25981830489455,13.521474596043447,0.08178311247606924,1.3755896125E7,2.5572401015573688E7,5.9312369E7,78.0,1.10047169E8,2.20094338E7,3.0287602259198353E7,5.9312369E7,1159.0,1.10046E8,5.5023E7,6068000.073199736,5.9313724E7,5.0732276E7,3,3,0,0,0,0,192,96,0.05452207498404616,0.02726103749202308,0.0,564.0,165.33333333333331,229.77380181387085,52796.0,0,0,0,6,9,0,0,0,0.5,165.33333333333334,205.66666666666666,84.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,617.0,1.5,127.0,31420,34456,3,3,32,0,2110.0,1339.260243567321,3057.0,1163.0,5.5020895E7,6069060.733371516,5.9312369E7,5.0729421E7,-1,-1,0,0,0,330112208,normal
192.168.15.12-192.168.2.1-54278-1883-6,192.168.15.12,54278,192.168.2.1,1883,6,2024-04-09 08:57:15.416917,110390315,11,11,0.0,462.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,4.185149757023521,0.19929284557254864,5256681.666666666,5649196.329276558,1.105344E7,72.0,1.10390175E8,1.10390175E7,11291.66735301364,1.1053557E7,1.1014442E7,1.10390026E8,1.1039002600000001E7,11236.426064862024,1.1053701E7,1.1014604E7,0,11,0,0,0,0,352,352,0.09964642278627432,0.09964642278627432,0.0,42.0,21.0,21.494185260204677,462.0,0,0,0,11,22,0,0,0,1.0,21.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,46.2,0,509,0,11,0,32,189.29999999999998,101.63994184265248,423.0,72.0,1.10388133E7,11240.378019048425,1.105344E7,1.101437E7,-1,-1,0,0,0,474659457,normal
192.168.15.12-192.168.2.1-57534-1883-6,192.168.15.12,57534,192.168.2.1,1883,6,2024-04-09 08:56:19.968449,118077122,3,3,0.0,262.0,0.0,0.0,0.0,0.0,88.0,87.0,87.33333333333333,0.5773502691896257,2.218888770002372,0.05081424664127569,2.36154244E7,3.233646508376311E7,5.9041892E7,118.0,1.1807674E8,5.903837E7,5161.879502661797,5.904202E7,5.903472E7,1.18077004E8,5.9038502E7,5334.413557271315,5.9042274E7,5.903473E7,0,3,0,0,0,0,96,96,0.025407123320637846,0.025407123320637846,0.0,88.0,43.666666666666664,47.835830364556934,2288.266666666667,0,0,0,3,6,0,0,0,1.0,43.666666666666664,0.0,87.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,131.0,0,509,0,3,0,32,255.0,179.60512242138307,382.0,128.0,5.9038247E7,5154.8084348499315,5.9041892E7,5.9034602E7,-1,-1,0,0,0,418116150,normal
192.168.15.12-192.168.2.1-56976-1883-6,192.168.15.12,56976,192.168.2.1,1883,6,2024-04-09 08:57:17.064475,90115602,4,4,0.0,356.0,0.0,0.0,0.0,0.0,94.0,83.0,89.0,4.546060565661952,3.950481294016102,0.08877486053968768,1.2873657428571427E7,1.6055997667237092E7,3.0046234E7,125.0,9.0115477E7,3.0038492333333332E7,7312.264856618183,3.0046449E7,3.0032067E7,9.0115397E7,3.0038465666666668E7,7304.030553970413,3.0046359E7,3.0031946E7,0,4,0,0,0,0,128,128,0.04438743026984384,0.04438743026984384,0.0,94.0,44.5,47.66550115125194,2272.0,0,0,0,4,8,0,0,0,1.0,44.5,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,118.66666666666667,0,509,0,4,0,32,225.33333333333334,105.87886159821201,336.0,125.0,3.0038240333333332E7,7364.556085286698,3.0046234E7,3.0031731E7,-1,-1,0,0,0,452333578,normal
192.168.15.12-192.168.15.11-52662-9092-6,192.168.15.12,52662,192.168.15.11,9092,6,2024-04-09 08:57:17.065280,90117193,8,4,2364.0,248.0,598.0,0.0,295.5,315.9344416624617,62.0,62.0,62.0,0.0,28.9844802422996,0.13315993985742544,8192472.090909091,1.4029862055863503E7,3.0045325E7,115.0,9.0117193E7,1.2873884714285715E7,1.6054565965894477E7,3.0045325E7,1176.0,9.0116005E7,3.0038668333333332E7,7614.177324789155,3.0046888E7,3.0031856E7,4,4,0,0,0,0,256,128,0.08877329323828362,0.04438664661914181,0.0,598.0,217.66666666666666,277.0124163063432,76735.87878787878,0,0,0,8,12,0,0,0,0.5,217.66666666666666,295.5,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,788.0,1.3333333333333333,82.66666666666667,31296,40614,4,4,32,0,1531.0,307.9366818032564,1726.0,1176.0,3.0036937E7,7750.116708798649,3.0045325E7,3.0030042E7,-1,-1,0,0,0,450628250,normal
192.168.15.12-192.168.15.11-55082-9092-6,192.168.15.12,55082,192.168.15.11,9092,6,2024-04-09 08:57:15.890200,118525867,80,40,21588.0,2480.0,540.0,0.0,269.84999999999997,271.55357538393315,62.0,62.0,62.0,0.0,203.06115963699298,1.0124372260445056,996015.6890756302,1431171.964193662,3054705.0,51.0,1.18525867E8,1500327.4303797472,1527189.113862984,3054705.0,767.0,1.18525041E8,3039103.615384616,8110.528510312963,3056166.0,3016212.0,40,40,0,0,0,0,2560,1280,0.674958150696337,0.3374790753481685,0.0,540.0,200.56666666666663,242.14742135622217,58635.373669467794,0,0,0,80,120,0,0,0,0.5,200.56666666666666,269.85,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.051282051282051,553.5384615384615,1.0256410256410255,63.58974358974359,31296,50470,40,40,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,482886967,normal
192.168.15.12-192.168.15.11-55074-9092-6,192.168.15.12,55074,192.168.15.11,9092,6,2024-04-09 08:57:15.889400,118526640,80,40,23768.0,2480.0,608.0,0.0,297.09999999999997,298.9900129571241,62.0,62.0,62.0,0.0,221.45232497943078,1.0124306231915459,996022.1848739492,1431285.6409171594,3055550.0,39.0,1.1852664E8,1500337.215189874,1527346.9928832238,3055550.0,769.0,1.18525541E8,3039116.4358974355,7962.9195677110565,3057402.0,3016104.0,40,40,0,0,0,0,2560,1280,0.6749537487943639,0.33747687439718194,0.0,608.0,218.73333333333338,267.82860860153494,71732.16358543419,0,0,0,80,120,0,0,0,0.5,218.73333333333332,297.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.051282051282051,609.4358974358975,1.0256410256410255,63.58974358974359,31296,50470,40,40,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,482886945,normal
192.168.15.12-192.168.2.1-56776-1883-6,192.168.15.12,56776,192.168.2.1,1883,6,2024-04-09 08:57:17.382091,100216591,6,6,0.0,514.0,0.0,0.0,0.0,0.0,87.0,82.0,85.66666666666667,1.8618986725025275,5.128891283081062,0.11974065252329329,9110599.181818182,1.0466969164029116E7,2.0052851E7,120.0,1.00216374E8,2.00432748E7,6799.035865474076,2.0053189E7,2.0035854E7,1.00216285E8,2.0043257E7,6869.9109528433655,2.0053223E7,2.0035602E7,0,6,0,0,0,0,192,192,0.05987032626164664,0.05987032626164664,0.0,87.0,42.833333333333336,44.75556508480935,2003.0606060606058,0,0,0,6,12,0,0,0,1.0,42.833333333333336,0.0,85.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2,102.8,0,509,0,6,0,32,266.0,100.53108971855423,372.0,120.0,2.0042991E7,6803.6446850199345,2.0052851E7,2.0035482E7,-1,-1,0,0,0,464718622,normal
192.168.15.12-192.168.15.11-52694-9092-6,192.168.15.12,52694,192.168.15.11,9092,6,2024-04-09 08:57:17.382760,100219333,12,6,3520.0,372.0,590.0,0.0,293.33333333333326,306.3834001358231,62.0,62.0,62.0,0.0,38.83482241894386,0.1796060646302645,5895254.882352941,9412198.135859337,2.0051533E7,114.0,1.00219333E8,9110848.454545455,1.046502241987338E7,2.0051533E7,1542.0,1.00217661E8,2.00435322E7,7954.6600304478,2.0054524E7,2.0034954E7,6,6,0,0,0,0,384,192,0.11973737642017633,0.059868688210088165,0.0,590.0,216.22222222222226,270.79828732527216,73331.71241830067,0,0,0,12,18,0,0,0,0.5,216.22222222222223,293.3333333333333,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,704.0,1.2,74.4,31296,43934,6,6,32,0,2126.8,602.1712381042456,2909.0,1542.0,2.00412068E7,7356.83802322687,2.0051533E7,2.0033236E7,-1,-1,0,0,0,460920807,normal
192.168.15.12-192.168.2.1-57460-1883-6,192.168.15.12,57460,192.168.2.1,1883,6,2024-04-09 08:56:29.634687,112083710,3,3,0.0,210.0,0.0,0.0,0.0,0.0,71.0,69.0,70.0,1.0,1.8735996515461524,0.053531418615604356,2.2416742E7,3.069509515798003E7,5.6043791E7,109.0,1.12083601E8,5.60418005E7,3311.381056296602,5.6044142E7,5.6039459E7,1.12083359E8,5.60416795E7,3243.4988053026937,5.6043973E7,5.6039386E7,0,3,0,0,0,0,96,96,0.026765709307802178,0.026765709307802178,0.0,71.0,35.0,38.34579507586197,1470.4,0,0,0,3,6,0,0,0,1.0,35.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,105.0,0,509,0,3,0,32,145.5,51.61879502661797,182.0,109.0,5.6041534E7,3191.8800102760756,5.6043791E7,5.6039277E7,-1,-1,0,0,0,422429789,normal
192.168.15.12-192.168.15.11-52436-9092-6,192.168.15.12,52436,192.168.15.11,9092,6,2024-04-09 08:57:17.353343,115953098,48,24,14128.0,1488.0,604.0,0.0,294.3333333333333,297.48658709855493,62.0,62.0,62.0,0.0,134.67514253047383,0.6209407186343568,1633142.225352112,2374609.093487294,5051915.0,42.0,1.15953098E8,2467087.191489361,2545308.134887649,5051915.0,954.0,1.15949553E8,5041284.913043478,9027.14236427104,5053798.0,5019666.0,24,24,0,0,0,0,1536,768,0.41396047908957123,0.20698023954478562,0.0,604.0,216.8888888888889,265.9841971137402,70747.59311424101,0,0,0,48,72,0,0,0,0.5,216.88888888888889,294.3333333333333,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0869565217391304,614.2608695652174,1.0434782608695652,64.69565217391305,31296,50470,24,24,32,0,2061.652173913043,873.7711687484134,4192.0,954.0,5039323.043478261,8849.501431658757,5051915.0,5018549.0,-1,-1,0,0,0,478781172,normal
192.168.15.12-192.168.2.1-54306-1883-6,192.168.15.12,54306,192.168.2.1,1883,6,2024-04-09 08:57:18.150408,108340225,10,10,0.0,594.0,0.0,0.0,0.0,0.0,60.0,58.0,59.400000000000006,0.8432740427115678,5.482728137217732,0.18460364098376203,5702117.105263157,6175024.295649737,1.2066422E7,66.0,1.08340064E8,1.2037784888888888E7,18224.739233007174,1.2066786E7,1.2012067E7,1.08340043E8,1.2037782555555556E7,18045.53778023191,1.20665E7,1.201234E7,0,10,0,0,0,0,320,320,0.09230182049188101,0.09230182049188101,0.0,60.0,29.699999999999992,30.47708371184729,928.8526315789474,0,0,0,10,20,0,0,0,1.0,29.7,0.0,59.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,1.1111111111111112,66.0,0,509,0,10,0,32,236.33333333333334,112.8572106690574,364.0,66.0,1.2037546222222222E7,18127.972837425805,1.2066422E7,1.2012001E7,-1,-1,0,0,0,475110962,normal
192.168.15.12-192.168.15.11-52738-9092-6,192.168.15.12,52738,192.168.15.11,9092,6,2024-04-09 08:57:18.151190,108341002,20,10,5524.0,620.0,554.0,0.0,276.20000000000005,283.3787868597529,62.0,62.0,62.0,0.0,56.709831795722174,0.2769034755650497,3735896.620689655,5666296.951963113,1.2065451E7,79.0,1.08341002E8,5702158.000000001,6173271.563516841,1.2065451E7,667.0,1.08338485E8,1.2037609444444444E7,18989.964501751467,1.2067424E7,1.2010698E7,10,10,0,0,0,0,640,320,0.18460231704336647,0.09230115852168323,0.0,554.0,204.8,251.3168627793236,63160.16551724137,0,0,0,20,30,0,0,0,0.5,204.8,276.2,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,613.7777777777778,1.1111111111111112,68.88888888888889,31296,49910,10,10,32,0,1997.0,687.3867179397635,2854.0,667.0,1.2035788222222222E7,18573.869479579298,1.2065451E7,1.2009857E7,-1,-1,0,0,0,469419085,normal
192.168.15.12-192.168.2.1-54252-1883-6,192.168.15.12,54252,192.168.2.1,1883,6,2024-04-09 08:57:18.143064,110391559,12,12,0.0,765.0,0.0,0.0,0.0,0.0,65.0,63.0,63.75,0.6215815605080609,6.929877672984037,0.21740792699557762,4799633.0,5125521.014788573,1.0049685E7,78.0,1.10391207E8,1.0035564272727273E7,12833.820912658139,1.0049962E7,1.0011752E7,1.10391369E8,1.0035579E7,12763.628888368708,1.0049876E7,1.0011871E7,0,12,0,0,0,0,384,384,0.10870396349778881,0.10870396349778881,0.0,65.0,31.875,32.56339969966281,1060.3749999999998,0,0,0,12,24,0,0,0,1.0,31.875,0.0,63.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.0,1.0909090909090908,69.54545454545455,0,509,0,12,0,32,193.54545454545453,79.95043919374507,352.0,78.0,1.0035385454545455E7,12807.64734339295,1.0049685E7,1.0011622E7,-1,-1,0,0,0,477606969,normal
192.168.15.12-192.168.15.11-52698-9092-6,192.168.15.12,52698,192.168.15.11,9092,6,2024-04-09 08:57:18.143969,110393363,24,12,6696.0,744.0,558.0,0.0,279.0,285.00068649802904,62.0,62.0,62.0,0.0,67.39535600523377,0.32610656131564725,3154096.085714286,4725745.321164759,1.0048395E7,49.0,1.10393363E8,4799711.434782608,5124121.813578125,1.0048395E7,812.0,1.10392133E8,1.0035648454545455E7,13193.228023221971,1.0050408E7,1.0010628E7,12,12,0,0,0,0,768,384,0.2174043742104315,0.10870218710521574,0.0,558.0,206.66666666666666,253.25853532366034,64139.885714285716,0,0,0,24,36,0,0,0,0.5,206.66666666666666,279.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,608.7272727272727,1.0909090909090908,67.63636363636364,31296,50470,12,12,32,0,1541.7272727272727,492.4378317938399,2226.0,812.0,1.0034034272727275E7,13070.252377753737,1.0048395E7,1.0009284E7,-1,-1,0,0,0,471805297,normal
192.168.15.12-192.168.15.11-52492-9092-6,192.168.15.12,52492,192.168.15.11,9092,6,2024-04-09 08:57:17.886825,115831498,48,24,14208.0,1488.0,600.0,0.0,296.0,299.1528464379286,62.0,62.0,62.0,0.0,135.50718302892017,0.6215925827014687,1631429.5492957744,2372385.626030387,5049476.0,51.0,1.15831498E8,2464499.957446809,2543017.5946685853,5049476.0,979.0,1.15830126E8,5036092.434782608,9791.917357169841,5051406.0,5013251.0,24,24,0,0,0,0,1536,768,0.41439505513431246,0.20719752756715623,0.0,600.0,218.00000000000006,267.5459681445836,71580.84507042254,0,0,0,48,72,0,0,0,0.5,218.0,296.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0869565217391304,617.7391304347826,1.0434782608695652,64.69565217391305,31296,50470,24,24,32,0,1684.608695652174,524.4759929621906,2964.0,979.0,5034419.652173914,9656.285144019455,5049476.0,5012028.0,-1,-1,0,0,0,478610502,normal
192.168.15.12-192.168.15.11-54588-9092-6,192.168.15.12,54588,192.168.15.11,9092,6,2024-04-09 08:55:35.015904,112038957,6,3,1274.0,254.0,584.0,0.0,212.33333333333334,289.49726538719955,130.0,62.0,84.66666666666667,39.25981830489455,13.6381133930049,0.08032920192214928,1.4004869625E7,2.599232257519587E7,5.9383317E7,124.0,1.12038957E8,2.24077914E7,3.0772354642321154E7,5.9383317E7,1459.0,1.12036572E8,5.6018286E7,4761176.231899004,5.9384946E7,5.2651626E7,3,3,0,0,0,0,192,96,0.05355280128143285,0.026776400640716427,0.0,584.0,169.77777777777777,238.41234121673412,56840.44444444445,0,0,0,6,9,0,0,0,0.5,169.77777777777777,212.33333333333334,84.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,637.0,1.5,127.0,31420,34508,3,3,32,0,2584.5,272.2361107568208,2777.0,2392.0,5.60161645E7,4761872.732078473,5.9383317E7,5.2649012E7,-1,-1,0,0,0,336103283,normal
192.168.15.12-192.168.3.1-50530-1883-6,192.168.15.12,50530,192.168.3.1,1883,6,2024-04-09 08:57:13.071765,119023166,18,18,0.0,1206.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,0.0,10.132481268394423,0.3024621274147589,3400661.885714285,3550161.073162405,7020238.0,71.0,1.1902306E8,7001356.470588235,11065.541644660023,7020437.0,6983696.0,1.19022969E8,7001351.117647059,11025.696286869845,7020394.0,6983823.0,0,18,0,0,0,0,576,576,0.15123106370737946,0.15123106370737946,0.0,67.0,33.5,33.97520104008637,1154.3142857142857,0,0,0,18,36,0,0,0,1.0,33.5,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588235294117647,0.0,1.0588235294117647,70.94117647058823,0,509,0,18,0,32,176.94117647058823,70.42768506439361,282.0,71.0,7001174.176470588,11039.668865251884,7020238.0,6983599.0,-1,-1,0,0,0,463482381,normal
192.168.15.12-192.168.15.11-43812-9092-6,192.168.15.12,43812,192.168.15.11,9092,6,2024-04-09 08:57:13.072480,119024982,36,18,10080.0,1116.0,560.0,0.0,280.0,283.9718295887816,62.0,62.0,62.0,0.0,94.06428643694314,0.4536862689884717,2245754.37735849,3298101.099384574,7019448.0,73.0,1.19024982E8,3400713.7714285715,3548651.2465964747,7019448.0,908.0,1.19023754E8,7001397.294117647,11199.129049644338,7021156.0,6983164.0,18,18,0,0,0,0,1152,576,0.30245751265898113,0.15122875632949057,0.0,560.0,207.33333333333331,253.00786772761725,64012.981132075474,0,0,0,36,54,0,0,0,0.5,207.33333333333334,280.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1176470588235294,592.9411764705883,1.0588235294117647,65.6470588235294,31296,43408,18,18,32,0,1658.6470588235295,555.13398621149,2675.0,908.0,6999694.529411765,11216.650564660835,7019448.0,6981919.0,-1,-1,0,0,0,245021948,normal
